feature	ham_probability	spam_probability
word_urfrdemubblkunmdbyh	1.7703780695478863e-07	4.5007093117875375e-07
word_urg	7.081512278191545e-07	2.2503546558937688e-07
word_urge	5.4881720155984475e-06	4.1406525668445346e-05
word_urged	9.914117189468162e-06	9.001418623575075e-07
word_urgence	1.7703780695478863e-07	4.5007093117875375e-07
word_urgency	5.665209822553236e-06	1.2601986073005106e-05
word_urgenmp	1.7703780695478863e-07	4.5007093117875375e-07
word_urgent	3.11586540240428e-05	0.00010531659789582838
word_urgentcy	1.7703780695478863e-07	6.751063967681307e-07
word_urgente	1.7703780695478863e-07	4.5007093117875375e-07
word_urgentely	1.7703780695478863e-07	6.751063967681307e-07
word_urgentfrom	1.7703780695478863e-07	4.5007093117875375e-07
word_urgently	3.7177939460505607e-06	2.452886574924208e-05
word_urgentlyreceive	1.7703780695478863e-07	6.751063967681307e-07
word_urgentreplymail	1.7703780695478863e-07	4.5007093117875375e-07
word_urgentt	1.7703780695478863e-07	4.5007093117875375e-07
word_urges	2.1244536834574634e-06	2.2503546558937688e-07
word_urgghh	1.7703780695478863e-07	4.5007093117875375e-07
word_urgh	3.5407561390957725e-07	2.2503546558937688e-07
word_urgical	1.7703780695478863e-07	4.5007093117875375e-07
word_urging	2.301491490412252e-06	6.751063967681307e-07
word_urgingpure	1.7703780695478863e-07	4.5007093117875375e-07
word_urgly	1.7703780695478863e-07	4.5007093117875375e-07
word_urguk	1.7703780695478863e-07	4.5007093117875375e-07
word_urhg	1.7703780695478863e-07	4.5007093117875375e-07
word_urhlriac	1.7703780695478863e-07	4.5007093117875375e-07
word_uri	1.7703780695478863e-07	1.0351631417111337e-05
word_uribe	2.1244536834574634e-06	2.2503546558937688e-07
word_uribl	1.7703780695478863e-07	3.3755319838406533e-06
word_uriel	1.7703780695478863e-07	1.800283724715015e-06
word_urinal	1.7703780695478863e-07	1.3502127935362614e-06
word_urinary	1.7703780695478863e-07	9.001418623575075e-07
word_urinates	1.7703780695478863e-07	4.5007093117875375e-07
word_urinative	1.7703780695478863e-07	1.1251773279468844e-06
word_urine	3.5407561390957725e-07	2.7004255870725227e-06
word_uris	1.7703780695478863e-07	2.4753901214831456e-06
word_urit	1.7703780695478863e-07	6.751063967681307e-07
word_urities	1.7703780695478863e-07	4.5007093117875375e-07
word_urity	1.7703780695478863e-07	4.5007093117875375e-07
word_urjc	1.7703780695478863e-07	2.4753901214831456e-06
word_urjifs	1.7703780695478863e-07	4.5007093117875375e-07
word_urjqdrpwr	1.7703780695478863e-07	4.5007093117875375e-07
word_urk	1.7703780695478863e-07	4.5007093117875375e-07
word_urkrj	1.7703780695478863e-07	4.5007093117875375e-07
word_url	6.99299337471415e-05	4.050638380608784e-05
word_urlopie	3.5407561390957725e-07	2.2503546558937688e-07
word_urls	1.2392646486835202e-06	1.800283724715015e-06
word_urm	8.85189034773943e-07	2.2503546558937688e-07
word_urmaspj	1.7703780695478863e-07	6.751063967681307e-07
word_urmuredagainst	1.7703780695478863e-07	4.5007093117875375e-07
word_urmy	2.832604911276618e-06	2.2503546558937688e-07
word_urn	1.7703780695478863e-07	1.800283724715015e-06
word_urnpzr	1.7703780695478863e-07	4.5007093117875375e-07
word_urnzz	1.7703780695478863e-07	4.5007093117875375e-07
word_urogea	1.7703780695478863e-07	4.5007093117875375e-07
word_urology	1.7703780695478863e-07	6.751063967681307e-07
word_uromillones	1.7703780695478863e-07	4.5007093117875375e-07
word_urooftop	1.7703780695478863e-07	4.5007093117875375e-07
word_urope	1.7703780695478863e-07	4.5007093117875375e-07
word_uroptxx	1.7703780695478863e-07	4.5007093117875375e-07
word_uropvxx	1.7703780695478863e-07	4.5007093117875375e-07
word_uros	1.7703780695478863e-07	6.751063967681307e-07
word_urplea	1.7703780695478863e-07	2.4753901214831456e-06
word_urprise	1.7703780695478863e-07	6.751063967681307e-07
word_urqbxrwe	1.7703780695478863e-07	6.751063967681307e-07
word_urqiswt	1.7703780695478863e-07	6.751063967681307e-07
word_urquhart	3.0096427182314066e-06	2.2503546558937688e-07
word_urr	1.7703780695478863e-07	4.5007093117875375e-07
word_urs	3.5407561390957725e-07	4.5007093117875375e-07
word_ursa	1.7703780695478863e-07	1.3502127935362614e-06
word_urse	1.7703780695478863e-07	8.551347692396321e-06
word_urself	1.7703780695478863e-07	1.5752482591256383e-06
word_ursine	1.7703780695478863e-07	2.7004255870725227e-06
word_ursprüngliche	1.7703780695478863e-07	4.5007093117875375e-07
word_ursula	6.37336105037239e-06	2.4753901214831456e-06
word_ursuline	1.7703780695478863e-07	1.1251773279468844e-06
word_urteile	1.7703780695478863e-07	4.5007093117875375e-07
word_urtogi	1.7703780695478863e-07	4.5007093117875375e-07
word_uru	1.7703780695478863e-07	4.5007093117875375e-07
word_uruguay	1.7703780695478863e-07	2.4753901214831456e-06
word_uruguayans	1.7703780695478863e-07	4.5007093117875375e-07
word_uruk	1.7703780695478863e-07	4.5007093117875375e-07
word_urxatf	1.7703780695478863e-07	6.751063967681307e-07
word_urxd	1.7703780695478863e-07	4.5007093117875375e-07
word_urxnapdifvtws	1.7703780695478863e-07	4.5007093117875375e-07
word_ury	3.5407561390957725e-07	2.2503546558937688e-07
word_uryasev	2.1244536834574634e-06	2.2503546558937688e-07
word_uryt	1.7703780695478863e-07	4.5007093117875375e-07
word_urzryid	1.7703780695478863e-07	4.5007093117875375e-07
word_us	0.0008607578174141822	0.0014051214471400692
word_usa	0.0001304768637256792	0.00014829837182339938
word_usability	1.7703780695478863e-07	4.5007093117875375e-07
word_usable	1.0622268417287317e-06	1.3502127935362614e-06
word_usacanada	1.7703780695478863e-07	6.751063967681307e-07
word_usachina	1.7703780695478863e-07	4.5007093117875375e-07
word_usada	1.7703780695478863e-07	4.5007093117875375e-07
word_usadas	1.7703780695478863e-07	4.5007093117875375e-07
word_usado	1.7703780695478863e-07	1.3502127935362614e-06
word_usaee	1.770378069547886e-06	2.2503546558937688e-07
word_usaeekaminska	3.5407561390957725e-07	2.2503546558937688e-07
word_usaf	1.7703780695478863e-07	1.800283724715015e-06
word_usagain	1.7703780695478863e-07	6.751063967681307e-07
word_usage	2.2129725869348577e-05	4.073141927167722e-05
word_usagrantmoney	1.7703780695478863e-07	4.5007093117875375e-07
word_usair	7.081512278191545e-07	2.2503546558937688e-07
word_usairways	5.311134208643658e-07	2.2503546558937688e-07
word_usana	1.7703780695478863e-07	9.001418623575075e-07
word_usand	1.7703780695478863e-07	4.5007093117875375e-07
word_usaone	1.7703780695478863e-07	6.751063967681307e-07
word_usapayboy	1.7703780695478863e-07	4.5007093117875375e-07
word_usar	1.7703780695478863e-07	1.1251773279468844e-06
word_usara	1.7703780695478863e-07	4.5007093117875375e-07
word_usarlo	1.7703780695478863e-07	4.5007093117875375e-07
word_usashow	1.7703780695478863e-07	4.5007093117875375e-07
word_usatoday	5.311134208643658e-07	4.5007093117875375e-07
word_usatrade	1.7703780695478863e-07	4.5007093117875375e-07
word_usatravelmart	1.7703780695478863e-07	4.5007093117875375e-07
word_usaurq	1.7703780695478863e-07	6.751063967681307e-07
word_usavity	1.7703780695478863e-07	6.751063967681307e-07
word_usaxw	1.7703780695478863e-07	4.5007093117875375e-07
word_usay	1.7703780695478863e-07	4.5007093117875375e-07
word_usb	7.081512278191545e-07	9.428986008194892e-05
word_usbank	1.7703780695478863e-07	6.751063967681307e-07
word_usbioteccorp	1.7703780695478863e-07	4.5007093117875375e-07
word_usbn	1.7703780695478863e-07	9.001418623575075e-07
word_usbo	1.7703780695478863e-07	4.500709311787538e-06
word_usbp	1.7703780695478863e-07	6.751063967681307e-07
word_usbw	3.5407561390957725e-07	2.2503546558937688e-07
word_usc	5.311134208643658e-07	1.5752482591256383e-06
word_usca	1.7703780695478863e-07	4.5007093117875375e-07
word_uscard	1.7703780695478863e-07	2.4753901214831456e-06
word_uschts	1.7703780695478863e-07	6.751063967681307e-07
word_uscriabin	1.7703780695478863e-07	4.5007093117875375e-07
word_usd	4.65609432291094e-05	9.901560485932583e-05
word_usda	5.311134208643658e-07	1.800283724715015e-06
word_usdl	5.311134208643658e-07	3.825602915019407e-06
word_usdo	1.7703780695478863e-07	4.5007093117875375e-07
word_usdoilar	1.7703780695478863e-07	9.001418623575075e-07
word_usdollar	1.7703780695478863e-07	6.751063967681307e-07
word_usdollars	1.416302455638309e-06	1.5752482591256383e-06
word_use	0.0004220581317802161	0.000669930581059575
word_useability	3.5407561390957725e-07	2.2503546558937688e-07
word_useable	7.081512278191545e-07	2.2503546558937688e-07
word_useabledatabases	1.7703780695478863e-07	6.751063967681307e-07
word_useagain	1.7703780695478863e-07	6.751063967681307e-07
word_usebenefitsitems	1.7703780695478863e-07	4.5007093117875375e-07
word_usecase	7.081512278191545e-07	2.2503546558937688e-07
word_usecheap	1.7703780695478863e-07	4.5007093117875375e-07
word_used	0.00021651723790570647	0.000251364615063334
word_usedbr	1.7703780695478863e-07	1.5752482591256383e-06
word_usedin	1.7703780695478863e-07	4.5007093117875375e-07
word_usedon	1.7703780695478863e-07	4.5007093117875375e-07
word_usedto	1.7703780695478863e-07	2.250354655893769e-06
word_usedworldwide	1.7703780695478863e-07	4.5007093117875375e-07
word_useem	3.5407561390957725e-07	2.2503546558937688e-07
word_useful	4.03646199856918e-05	1.5752482591256383e-05
word_usefull	3.5407561390957725e-07	9.001418623575075e-07
word_usefulness	1.947415876502675e-06	6.751063967681307e-07
word_useing	1.7703780695478863e-07	4.5007093117875375e-07
word_useit	1.7703780695478863e-07	4.5007093117875375e-07
word_useless	1.2392646486835202e-06	4.950780242966291e-06
word_uselessly	1.7703780695478863e-07	9.001418623575075e-07
word_usemap	1.7703780695478863e-07	4.5007093117875375e-07
word_usename	1.7703780695478863e-07	6.751063967681307e-07
word_usenet	1.7703780695478863e-07	9.001418623575075e-07
word_usenix	1.7703780695478863e-07	6.751063967681307e-07
word_usenkp	1.7703780695478863e-07	4.5007093117875375e-07
word_useoc	1.7703780695478863e-07	4.5007093117875375e-07
word_useof	1.7703780695478863e-07	4.5007093117875375e-07
word_useourpower	1.7703780695478863e-07	4.5007093117875375e-07
word_usequin	1.7703780695478863e-07	4.5007093117875375e-07
word_user	0.00012109385995707541	0.00016810149279526454
word_userconf	3.5407561390957725e-07	2.2503546558937688e-07
word_userid	1.947415876502675e-06	1.800283724715015e-06
word_userids	3.5407561390957725e-07	2.2503546558937688e-07
word_userl	5.311134208643658e-07	1.1251773279468844e-06
word_userldickhead	1.7703780695478863e-07	4.5007093117875375e-07
word_username	1.3631911135518723e-05	3.60056744943003e-06
word_usernames	3.5407561390957725e-07	2.2503546558937688e-07
word_usero	1.7703780695478863e-07	1.5752482591256383e-06
word_userpage	1.7703780695478863e-07	4.5007093117875375e-07
word_users	8.285369365484107e-05	0.00011071744906997343
word_usership	1.7703780695478863e-07	4.5007093117875375e-07
word_userswho	1.7703780695478863e-07	1.1251773279468844e-06
word_userwww	3.5407561390957725e-07	2.2503546558937688e-07
word_uses	2.7440860077992236e-05	4.073141927167722e-05
word_usescatalogues	1.7703780695478863e-07	4.5007093117875375e-07
word_usest	1.7703780695478863e-07	4.5007093117875375e-07
word_usethe	1.7703780695478863e-07	4.5007093117875375e-07
word_usethis	1.7703780695478863e-07	4.5007093117875375e-07
word_useyj	1.7703780695478863e-07	4.5007093117875375e-07
word_usf	1.947415876502675e-06	2.2503546558937688e-07
word_usfalsjmk	1.7703780695478863e-07	4.5007093117875375e-07
word_usfbe	1.7703780695478863e-07	4.5007093117875375e-07
word_usfg	5.311134208643658e-07	2.2503546558937688e-07
word_usfreightways	5.311134208643658e-07	2.2503546558937688e-07
word_usfwl	3.5407561390957725e-07	2.2503546558937688e-07
word_usg	3.5407561390957725e-07	6.751063967681307e-07
word_usgc	3.5407561390957725e-07	2.2503546558937688e-07
word_usgct	1.7703780695478863e-07	4.5007093117875375e-07
word_usgen	3.5407561390957725e-07	2.2503546558937688e-07
word_usgs	1.7703780695478863e-07	1.5752482591256383e-06
word_usgt	6.550398857327179e-06	2.2503546558937688e-07
word_usgypsum	3.5407561390957725e-07	2.2503546558937688e-07
word_usha	1.7703780695478863e-07	4.5007093117875375e-07
word_ushearer	1.7703780695478863e-07	4.5007093117875375e-07
word_ushecjmx	1.7703780695478863e-07	4.5007093117875375e-07
word_usher	5.311134208643658e-07	1.800283724715015e-06
word_ushers	3.5407561390957725e-07	4.5007093117875375e-07
word_ushg	1.7703780695478863e-07	4.5007093117875375e-07
word_ushvamygb	1.7703780695478863e-07	4.5007093117875375e-07
word_ushyitmnud	1.7703780695478863e-07	4.5007093117875375e-07
word_usia	1.7703780695478863e-07	9.001418623575075e-07
word_usialithology	1.7703780695478863e-07	4.5007093117875375e-07
word_usian	1.7703780695478863e-07	6.751063967681307e-07
word_usinet	1.7703780695478863e-07	1.1251773279468844e-06
word_usinf	3.5407561390957725e-07	2.2503546558937688e-07
word_using	0.0002005838352797755	0.00023201156502264758
word_usingimages	1.7703780695478863e-07	4.5007093117875375e-07
word_usingsix	1.7703780695478863e-07	4.5007093117875375e-07
word_usingssl	1.7703780695478863e-07	4.5007093117875375e-07
word_usinternet	1.7703780695478863e-07	6.751063967681307e-07
word_usinternetworking	5.311134208643658e-07	2.2503546558937688e-07
word_usitc	3.5407561390957725e-07	2.2503546558937688e-07
word_usjaph	1.7703780695478863e-07	4.5007093117875375e-07
word_usjf	1.5933402625930975e-06	2.2503546558937688e-07
word_usjrvmnbau	1.7703780695478863e-07	4.5007093117875375e-07
word_usl	2.301491490412252e-06	1.1251773279468844e-06
word_usly	1.7703780695478863e-07	9.001418623575075e-07
word_uslyszenia	3.5407561390957725e-07	2.2503546558937688e-07
word_usman	1.7703780695478863e-07	4.950780242966291e-06
word_usmc	1.7703780695478863e-07	1.800283724715015e-06
word_usmjv	1.7703780695478863e-07	6.751063967681307e-07
word_usn	3.5407561390957725e-07	2.250354655893769e-06
word_usna	1.7703780695478863e-07	9.001418623575075e-07
word_usnhk	1.7703780695478863e-07	4.5007093117875375e-07
word_usnr	3.5407561390957725e-07	2.2503546558937688e-07
word_usnse	1.7703780695478863e-07	4.5007093117875375e-07
word_uso	1.7703780695478863e-07	7.20113489886006e-06
word_usomeone	1.7703780695478863e-07	4.5007093117875375e-07
word_uson	1.7703780695478863e-07	4.5007093117875375e-07
word_usoncology	3.5407561390957725e-07	2.2503546558937688e-07
word_usoral	1.7703780695478863e-07	6.751063967681307e-07
word_usos	1.7703780695478863e-07	6.751063967681307e-07
word_usourikest	1.7703780695478863e-07	4.5007093117875375e-07
word_usp	1.7703780695478863e-07	2.9254610526618994e-06
word_uspenski	3.5407561390957725e-07	2.2503546558937688e-07
word_uspharmahop	1.7703780695478863e-07	4.5007093117875375e-07
word_usprawiedliwic	3.5407561390957725e-07	2.2503546558937688e-07
word_usps	3.5407561390957725e-07	3.3755319838406533e-06
word_uspto	1.7703780695478863e-07	6.751063967681307e-07
word_uspvallulls	1.7703780695478863e-07	4.5007093117875375e-07
word_usqvlcwo	1.7703780695478863e-07	4.5007093117875375e-07
word_usr	5.311134208643658e-07	4.050638380608784e-06
word_usramtucyawuras	1.7703780695478863e-07	4.5007093117875375e-07
word_usref	1.7703780695478863e-07	6.751063967681307e-07
word_usrobotics	1.7703780695478863e-07	6.751063967681307e-07
word_uss	1.7703780695478863e-07	4.950780242966291e-06
word_ussr	1.7703780695478863e-07	9.001418623575075e-07
word_ust	1.7703780695478863e-07	2.025319190304392e-06
word_usta	4.248907366914927e-06	2.2503546558937688e-07
word_usted	1.7703780695478863e-07	1.8677943643918282e-05
word_ustedes	1.7703780695478863e-07	2.025319190304392e-06
word_usthkpyz	1.7703780695478863e-07	4.5007093117875375e-07
word_ustil	1.7703780695478863e-07	4.5007093117875375e-07
word_ustill	1.7703780695478863e-07	6.751063967681307e-07
word_ustled	1.7703780695478863e-07	4.5007093117875375e-07
word_ustomers	1.7703780695478863e-07	1.1251773279468844e-06
word_ustra	7.081512278191545e-07	2.2503546558937688e-07
word_ustrator	1.7703780695478863e-07	1.5752482591256383e-06
word_ustronga	1.7703780695478863e-07	4.5007093117875375e-07
word_usu	1.7703780695478863e-07	1.3502127935362614e-06
word_usual	2.7794935691901814e-05	1.1926879676236975e-05
word_usually	2.79719734988566e-05	2.6104114008367718e-05
word_usualworldwide	1.7703780695478863e-07	4.5007093117875375e-07
word_usuario	1.7703780695478863e-07	1.3502127935362614e-06
word_usuarios	1.7703780695478863e-07	6.751063967681307e-07
word_usub	1.7703780695478863e-07	1.3502127935362614e-06
word_usuko	1.7703780695478863e-07	4.5007093117875375e-07
word_usurer	1.7703780695478863e-07	9.001418623575075e-07
word_usurio	1.7703780695478863e-07	4.5007093117875375e-07
word_usurios	1.7703780695478863e-07	1.800283724715015e-06
word_usurious	1.7703780695478863e-07	1.3502127935362614e-06
word_usurp	3.5407561390957725e-07	1.1251773279468844e-06
word_usurpation	1.7703780695478863e-07	1.1251773279468844e-06
word_usurping	3.5407561390957725e-07	2.2503546558937688e-07
word_usury	1.7703780695478863e-07	6.751063967681307e-07
word_usuryadaptation	1.7703780695478863e-07	4.5007093117875375e-07
word_usuzvw	1.7703780695478863e-07	4.5007093117875375e-07
word_usvqvkd	1.7703780695478863e-07	4.5007093117875375e-07
word_uswb	1.7703780695478863e-07	4.5007093117875375e-07
word_uswc	3.5407561390957725e-07	2.2503546558937688e-07
word_uswebcks	7.081512278191545e-07	2.2503546558937688e-07
word_uswest	5.311134208643658e-07	2.2503546558937688e-07
word_uswith	1.7703780695478863e-07	9.001418623575075e-07
word_usx	1.5933402625930975e-06	2.2503546558937688e-07
word_usxgw	1.7703780695478863e-07	4.5007093117875375e-07
word_usxuuds	1.7703780695478863e-07	4.5007093117875375e-07
word_usyeqi	1.7703780695478863e-07	4.5007093117875375e-07
word_usándose	1.7703780695478863e-07	4.5007093117875375e-07
word_ut	5.1340964016888695e-05	2.6104114008367718e-05
word_uta	1.7703780695478863e-07	4.5007093117875375e-07
word_utaby	1.7703780695478863e-07	4.5007093117875375e-07
word_utacm	1.7703780695478863e-07	4.5007093117875375e-07
word_utah	6.550398857327179e-06	8.326312226806944e-06
word_utahboysranch	1.7703780695478863e-07	6.751063967681307e-07
word_utb	1.7703780695478863e-07	4.5007093117875375e-07
word_utbq	1.7703780695478863e-07	4.5007093117875375e-07
word_utbxcuhepuffbnkwq	1.7703780695478863e-07	6.751063967681307e-07
word_utc	3.5407561390957725e-07	4.5007093117875375e-07
word_utcqzghw	1.7703780695478863e-07	4.5007093117875375e-07
word_utcsybk	1.7703780695478863e-07	6.751063967681307e-07
word_utcwdhom	1.7703780695478863e-07	4.5007093117875375e-07
word_utd	1.7703780695478863e-07	4.5007093117875375e-07
word_utdallas	3.5407561390957725e-07	2.2503546558937688e-07
word_utddz	1.7703780695478863e-07	4.5007093117875375e-07
word_utdvmmdv	1.7703780695478863e-07	6.751063967681307e-07
word_ute	1.7703780695478863e-07	6.751063967681307e-07
word_utejvfapgrb	1.7703780695478863e-07	4.5007093117875375e-07
word_utensil	1.7703780695478863e-07	9.001418623575075e-07
word_utensilcyrillic	1.7703780695478863e-07	4.5007093117875375e-07
word_utensils	1.7703780695478863e-07	4.5007093117875375e-07
word_uter	1.7703780695478863e-07	1.1251773279468844e-06
word_uterine	1.7703780695478863e-07	6.751063967681307e-07
word_uterinecord	1.7703780695478863e-07	6.751063967681307e-07
word_uterointestinal	1.7703780695478863e-07	1.5752482591256383e-06
word_uterus	1.7703780695478863e-07	9.001418623575075e-07
word_utes	5.311134208643658e-07	4.5007093117875375e-07
word_utexas	2.79719734988566e-05	2.2503546558937688e-07
word_utf	1.7703780695478863e-07	7.898744842187128e-05
word_utfgva	1.7703780695478863e-07	6.751063967681307e-07
word_utgard	1.7703780695478863e-07	4.5007093117875375e-07
word_utglobvpxjg	1.7703780695478863e-07	6.751063967681307e-07
word_utherein	1.7703780695478863e-07	4.5007093117875375e-07
word_uthexesx	1.7703780695478863e-07	4.5007093117875375e-07
word_uthuzww	1.7703780695478863e-07	4.5007093117875375e-07
word_uti	7.081512278191545e-07	2.2503546558937688e-07
word_utica	1.7703780695478863e-07	2.4753901214831456e-06
word_uticahesperus	1.7703780695478863e-07	4.5007093117875375e-07
word_uticai	1.7703780695478863e-07	9.001418623575075e-07
word_utical	1.7703780695478863e-07	9.001418623575075e-07
word_utifgkhz	1.7703780695478863e-07	6.751063967681307e-07
word_utiiity	1.7703780695478863e-07	2.7004255870725227e-06
word_utiiization	1.7703780695478863e-07	1.3502127935362614e-06
word_utiiize	1.7703780695478863e-07	3.60056744943003e-06
word_utiiizes	1.7703780695478863e-07	3.3755319838406533e-06
word_utiiizing	1.7703780695478863e-07	2.7004255870725227e-06
word_util	7.081512278191545e-07	2.2503546558937688e-07
word_utile	1.7703780695478863e-07	4.5007093117875375e-07
word_utiles	1.7703780695478863e-07	6.751063967681307e-07
word_utilicen	1.7703780695478863e-07	6.751063967681307e-07
word_utilicon	1.2392646486835202e-06	2.2503546558937688e-07
word_utilicorp	1.1330419645106472e-05	2.2503546558937688e-07
word_utilidad	1.7703780695478863e-07	4.5007093117875375e-07
word_utilidades	1.7703780695478863e-07	1.3502127935362614e-06
word_utililities	3.5407561390957725e-07	2.2503546558937688e-07
word_utilisateur	1.7703780695478863e-07	6.751063967681307e-07
word_utilisation	1.2392646486835202e-06	4.5007093117875375e-07
word_utilise	2.1244536834574634e-06	4.5007093117875375e-07
word_utilised	1.2392646486835202e-06	2.2503546558937688e-07
word_utilises	5.311134208643658e-07	2.2503546558937688e-07
word_utilising	1.0622268417287317e-06	2.2503546558937688e-07
word_utiliszation	3.5407561390957725e-07	2.2503546558937688e-07
word_utilitarian	1.7703780695478863e-07	6.751063967681307e-07
word_utilities	0.0001943875120363579	1.1251773279468843e-05
word_utilitiesall	1.7703780695478863e-07	2.025319190304392e-06
word_utilitiesl	1.7703780695478863e-07	6.751063967681307e-07
word_utilitity	3.5407561390957725e-07	2.2503546558937688e-07
word_utilitiy	3.5407561390957725e-07	2.2503546558937688e-07
word_utilitize	3.5407561390957725e-07	2.2503546558937688e-07
word_utility	0.00014995102249070597	8.776383157985698e-06
word_utiliza	1.7703780695478863e-07	1.1251773279468844e-06
word_utilizacin	1.7703780695478863e-07	4.5007093117875375e-07
word_utilizacion	1.7703780695478863e-07	6.751063967681307e-07
word_utilización	1.7703780695478863e-07	6.751063967681307e-07
word_utilizado	1.7703780695478863e-07	6.751063967681307e-07
word_utilizados	1.7703780695478863e-07	9.001418623575075e-07
word_utilizam	1.7703780695478863e-07	1.3502127935362614e-06
word_utilizamos	1.7703780695478863e-07	9.001418623575075e-07
word_utilizando	1.7703780695478863e-07	1.3502127935362614e-06
word_utilizao	1.7703780695478863e-07	6.751063967681307e-07
word_utilizar	1.7703780695478863e-07	3.825602915019407e-06
word_utilizarlo	1.7703780695478863e-07	4.5007093117875375e-07
word_utilizarán	1.7703780695478863e-07	4.5007093117875375e-07
word_utilization	7.7896635060107e-06	3.60056744943003e-06
word_utilização	1.7703780695478863e-07	4.5007093117875375e-07
word_utilize	1.664155385375013e-05	1.597751805684576e-05
word_utilized	1.009115499642295e-05	6.075957570913176e-06
word_utilizes	1.416302455638309e-06	5.850922105323799e-06
word_utilizing	9.383003768603796e-06	1.4177234332130745e-05
word_utilizinginternet	1.7703780695478863e-07	9.001418623575075e-07
word_utilties	3.5407561390957725e-07	2.2503546558937688e-07
word_utiltiies	5.311134208643658e-07	2.2503546558937688e-07
word_utilz	1.7703780695478863e-07	4.5007093117875375e-07
word_uting	1.7703780695478863e-07	1.3502127935362614e-06
word_utitity	3.5407561390957725e-07	2.2503546558937688e-07
word_utjpeutpybn	1.7703780695478863e-07	4.5007093117875375e-07
word_utk	1.7703780695478863e-07	6.751063967681307e-07
word_utkjzf	1.7703780695478863e-07	4.5007093117875375e-07
word_utku	3.5407561390957725e-07	2.2503546558937688e-07
word_utkzvrh	1.7703780695478863e-07	4.5007093117875375e-07
word_utl	1.7703780695478863e-07	6.751063967681307e-07
word_utlb	1.7703780695478863e-07	4.5007093117875375e-07
word_utlonghornsrule	3.5407561390957725e-07	2.2503546558937688e-07
word_utm	1.7703780695478863e-07	6.751063967681307e-07
word_utmost	8.85189034773943e-07	3.3305248907227776e-05
word_utnuupcpj	1.7703780695478863e-07	6.751063967681307e-07
word_uto	1.7703780695478863e-07	4.5007093117875375e-07
word_utome	1.7703780695478863e-07	4.5007093117875375e-07
word_utopia	1.7703780695478863e-07	3.3755319838406533e-06
word_utopiagraphic	1.7703780695478863e-07	4.5007093117875375e-07
word_utopian	3.5407561390957725e-07	6.751063967681307e-07
word_utopianism	1.7703780695478863e-07	4.5007093117875375e-07
word_utopianize	1.7703780695478863e-07	6.751063967681307e-07
word_utou	1.7703780695478863e-07	4.5007093117875375e-07
word_utovalium	1.7703780695478863e-07	4.5007093117875375e-07
word_utpac	3.5407561390957725e-07	2.2503546558937688e-07
word_utqgrzo	1.7703780695478863e-07	4.5007093117875375e-07
word_utqk	1.7703780695478863e-07	4.5007093117875375e-07
word_utrblsgx	1.7703780695478863e-07	4.5007093117875375e-07
word_utrecht	1.7703780695478863e-07	9.001418623575075e-07
word_utrejo	1.7703780695478863e-07	6.751063967681307e-07
word_utrkvsaj	1.7703780695478863e-07	4.5007093117875375e-07
word_uts	3.186680525186195e-06	2.2503546558937688e-07
word_utsa	1.7703780695478863e-07	4.5007093117875375e-07
word_utsands	1.7703780695478863e-07	4.5007093117875375e-07
word_utsupporta	1.7703780695478863e-07	4.5007093117875375e-07
word_utsv	1.7703780695478863e-07	4.5007093117875375e-07
word_utt	1.7703780695478863e-07	6.751063967681307e-07
word_uttar	7.081512278191545e-07	2.2503546558937688e-07
word_utter	5.311134208643658e-07	4.050638380608784e-06
word_utterance	1.7703780695478863e-07	1.5752482591256383e-06
word_utterances	1.7703780695478863e-07	4.5007093117875375e-07
word_uttered	1.7703780695478863e-07	2.025319190304392e-06
word_uttering	1.7703780695478863e-07	6.751063967681307e-07
word_utterl	1.7703780695478863e-07	4.5007093117875375e-07
word_utterly	3.5407561390957725e-07	7.20113489886006e-06
word_uttermost	1.7703780695478863e-07	6.751063967681307e-07
word_uttnst	1.7703780695478863e-07	4.5007093117875375e-07
word_utuuuzqo	1.7703780695478863e-07	6.751063967681307e-07
word_utvrevp	1.7703780695478863e-07	4.5007093117875375e-07
word_utwpqmx	1.7703780695478863e-07	4.5007093117875375e-07
word_utwufn	1.7703780695478863e-07	4.5007093117875375e-07
word_utx	7.081512278191545e-07	4.5007093117875375e-07
word_utxeiandmncafns	1.7703780695478863e-07	4.5007093117875375e-07
word_uty	5.311134208643658e-07	2.2503546558937688e-07
word_utygnquta	1.7703780695478863e-07	4.5007093117875375e-07
word_utyulwv	1.7703780695478863e-07	4.5007093117875375e-07
word_utz	1.7703780695478863e-07	6.751063967681307e-07
word_utzvnk	1.7703780695478863e-07	6.751063967681307e-07
word_uu	1.7703780695478863e-07	3.3755319838406533e-06
word_uua	1.7703780695478863e-07	4.5007093117875375e-07
word_uuadvfk	1.7703780695478863e-07	4.5007093117875375e-07
word_uubtbsb	1.7703780695478863e-07	4.5007093117875375e-07
word_uucb	1.7703780695478863e-07	4.5007093117875375e-07
word_uucnmlm	1.7703780695478863e-07	4.5007093117875375e-07
word_uucsuyxmb	1.7703780695478863e-07	4.5007093117875375e-07
word_uuct	1.7703780695478863e-07	4.5007093117875375e-07
word_uue	1.7703780695478863e-07	4.5007093117875375e-07
word_uuencoded	3.5407561390957725e-07	2.2503546558937688e-07
word_uuetmy	1.7703780695478863e-07	4.5007093117875375e-07
word_uugf	1.7703780695478863e-07	4.5007093117875375e-07
word_uugvx	1.7703780695478863e-07	4.5007093117875375e-07
